Date,Open,High,Low,Close,Adj Close,Volume
23/10/2020,0.11069799959659576,0.11175400018692017,0.10560200363397598,0.10808300226926804,0.10808300226926804,1110973427
24/10/2020,0.10808300226926804,0.1096619963645935,0.10753899812698364,0.10807500034570694,0.10807500034570694,868194497
25/10/2020,0.10807500034570694,0.1087300032377243,0.10617800056934357,0.10635100305080414,0.10635100305080414,722743351
26/10/2020,0.10635100305080414,0.10738100111484528,0.099430002,0.10309699922800064,0.10309699922800064,880221833
27/10/2020,0.10309699922800064,0.10548999905586243,0.10206999629735947,0.10282699763774872,0.10282699763774872,913522302
28/10/2020,0.10282699763774872,0.1033490002155304,0.095569998,0.098977,0.098977,876721856
29/10/2020,0.098977,0.10071200132369995,0.094999999,0.095376,0.095376,883054980
30/10/2020,0.095376,0.095587,0.090363003,0.093369,0.093369,855782606
31/10/2020,0.093369,0.09527,0.092207998,0.093056001,0.093056001,662592019
1/11/2020,0.093056001,0.098486997,0.092853002,0.098196998,0.098196998,609565849
2/11/2020,0.098196998,0.099935003,0.091766,0.092142999,0.092142999,817756720
3/11/2020,0.092142999,0.093833998,0.088048004,0.093433999,0.093433999,859629132
4/11/2020,0.093434997,0.096001998,0.092127003,0.095369004,0.095369004,1041738046
5/11/2020,0.095369004,0.097572997,0.092214003,0.096993998,0.096993998,554496502
6/11/2020,0.096993998,0.10968299955129623,0.096721001,0.10910499840974808,0.10910499840974808,717731180
7/11/2020,0.10910499840974808,0.11318700015544891,0.099408001,0.10137899965047836,0.10137899965047836,861840304
8/11/2020,0.10137899965047836,0.10829800367355347,0.10017900168895721,0.10662099719047546,0.10662099719047546,625787081
9/11/2020,0.10662099719047546,0.10797099769115448,0.10145600140094757,0.10532499849796295,0.10532499849796295,802272882
10/11/2020,0.10532599687576294,0.10862100124359131,0.1039389967918396,0.10580500215291977,0.10580500215291977,700753239
11/11/2020,0.10580500215291977,0.10840299725532532,0.10553999990224838,0.10596500337123871,0.10596500337123871,631585357
12/11/2020,0.10596500337123871,0.10651200264692307,0.10282699763774872,0.10452499985694885,0.10452499985694885,634274545
13/11/2020,0.10452499985694885,0.10780099779367447,0.10406199842691422,0.10639099776744843,0.10639099776744843,477838893
14/11/2020,0.10639099776744843,0.10684099793434143,0.10173600167036057,0.10420200228691101,0.10420200228691101,432474021
15/11/2020,0.10420200228691101,0.10506100207567215,0.098801002,0.10053099691867828,0.10053099691867828,358303858
16/11/2020,0.10053099691867828,0.10489299893379211,0.099656001,0.10400799661874771,0.10400799661874771,400498894
17/11/2020,0.10548000037670135,0.11196999996900558,0.1051120012998581,0.1096000000834465,0.1096000000834465,622568575
18/11/2020,0.1096000000834465,0.11152300238609314,0.10354600101709366,0.10640300065279007,0.10640300065279007,692683324
19/11/2020,0.10640200227499008,0.1077210009098053,0.10452499985694885,0.10586600005626678,0.10586600005626678,590674105
20/11/2020,0.10586600005626678,0.11823099851608276,0.10577800124883652,0.11822599917650223,0.11822599917650223,688553865
21/11/2020,0.11822599917650223,0.13360300660133362,0.11677099764347076,0.1329450011253357,0.1329450011253357,1385060442
22/11/2020,0.1329450011253357,0.15273499488830566,0.12019000202417374,0.14475999772548676,0.14475999772548676,2294032112
23/11/2020,0.14475999772548676,0.1581529974937439,0.14247100055217743,0.15351000428199768,0.15351000428199768,2203606418
24/11/2020,0.1535709947347641,0.18206599354743958,0.1535709947347641,0.1663230061531067,0.1663230061531067,2566224959
25/11/2020,0.1663459986448288,0.17485900223255157,0.14990699291229248,0.1551620066165924,0.1551620066165924,1773041979
26/11/2020,0.15510700643062592,0.16021999716758728,0.1234389990568161,0.13828100264072418,0.13828100264072418,2523183036
27/11/2020,0.13829199969768524,0.14463700354099274,0.13136599957942963,0.1410280019044876,0.1410280019044876,1505708870
28/11/2020,0.14107400178909302,0.17156900465488434,0.13955999910831451,0.16479100286960602,0.16479100286960602,1932319047
29/11/2020,0.16492299735546112,0.17057499289512634,0.15761399269104004,0.16663900017738342,0.16663900017738342,1731327207
30/11/2020,0.16662999987602234,0.17276500165462494,0.16060000658035278,0.1713079959154129,0.1713079959154129,2151589402
1/12/2020,0.17136700451374054,0.17385099828243256,0.146573007,0.15598300099372864,0.15598300099372864,2071556994
2/12/2020,0.15595600008964539,0.15966199338436127,0.15142899751663208,0.1585569977760315,0.1585569977760315,1367595805
3/12/2020,0.15859200060367584,0.16800899803638458,0.15593600273132324,0.16421200335025787,0.16421200335025787,1287927035
4/12/2020,0.16420899331569672,0.1645060032606125,0.14696399867534637,0.14824099838733673,0.14824099838733673,1200621758
5/12/2020,0.14816400408744812,0.1613830029964447,0.14679500460624695,0.1596679985523224,0.1596679985523224,1036100099
6/12/2020,0.1596589982509613,0.16240599751472473,0.1534299999475479,0.1588670015335083,0.1588670015335083,886137949
7/12/2020,0.15887600183486938,0.15904100239276886,0.1517370045185089,0.1541299968957901,0.1541299968957901,789426236
8/12/2020,0.15412700176239014,0.15493600070476532,0.13895900547504425,0.1409280002117157,0.1409280002117157,939164987
9/12/2020,0.14094200730323792,0.14981000125408173,0.1304679960012436,0.1481650024652481,0.1481650024652481,1320752603
10/12/2020,0.14816999435424805,0.1485300064086914,0.13998599350452423,0.14199399948120117,0.14199399948120117,798550525
11/12/2020,0.1420219987630844,0.14269399642944336,0.1351819932460785,0.13944900035858154,0.13944900035858154,704854539
12/12/2020,0.13942299783229828,0.14725899696350098,0.13920700550079346,0.14445999264717102,0.14445999264717102,519780651
13/12/2020,0.14450299739837646,0.15625900030136108,0.14347699284553528,0.15396399796009064,0.15396399796009064,675025745
14/12/2020,0.15401600301265717,0.15800200402736664,0.14976899325847626,0.15799200534820557,0.15799200534820557,587078385
15/12/2020,0.15806500613689423,0.1597130000591278,0.15335500240325928,0.15430499613285065,0.15430499613285065,607184173
16/12/2020,0.15431199967861176,0.16759899258613586,0.1499760001897812,0.1675889939069748,0.1675889939069748,976699799
17/12/2020,0.16757099330425262,0.17434200644493103,0.16164399683475494,0.16348299384117126,0.16348299384117126,1188727265
18/12/2020,0.1634490042924881,0.16863499581813812,0.15915200114250183,0.16498799622058868,0.16498799622058868,1101018945
19/12/2020,0.1649799942970276,0.17048600316047668,0.16332000494003296,0.1647139936685562,0.1647139936685562,586684841
20/12/2020,0.16472800076007843,0.16772399842739105,0.15869499742984772,0.1619880050420761,0.1619880050420761,729191687
21/12/2020,0.1620039939880371,0.16541600227355957,0.14790299534797668,0.15265600383281708,0.15265600383281708,1139902286
22/12/2020,0.15263399481773376,0.16001500189304352,0.14945100247859955,0.15617899596691132,0.15617899596691132,1138400653
23/12/2020,0.1562259942293167,0.1574140042066574,0.12741999328136444,0.13639399409294128,0.13639399409294128,1484453887
24/12/2020,0.13645699620246887,0.15433700382709503,0.13212700188159943,0.15288299322128296,0.15288299322128296,1470292431
25/12/2020,0.15288600325584412,0.16684600710868835,0.15049700438976288,0.15756399929523468,0.15756399929523468,1119917804
26/12/2020,0.15755599737167358,0.161981001,0.14982399344444275,0.15782399475574493,0.15782399475574493,1191970341
27/12/2020,0.1578350067138672,0.16518999636173248,0.1503780037164688,0.15442200005054474,0.15442200005054474,1578354821
28/12/2020,0.1544400006532669,0.17858299612998962,0.15344500541687012,0.17673499882221222,0.17673499882221222,1732151279
29/12/2020,0.17670899629592896,0.19617000222206116,0.17403900623321533,0.19216400384902954,0.19216400384902954,2967669490
30/12/2020,0.19202199578285217,0.19314399361610413,0.1756809949874878,0.18403999507427216,0.18403999507427216,1849432295
31/12/2020,0.18403400480747223,0.18574899435043335,0.17659400403499603,0.18139700591564178,0.18139700591564178,1132268397
1/1/2021,0.18138200044631958,0.1842460036277771,0.1720219999551773,0.17534999549388885,0.17534999549388885,1122218004
2/1/2021,0.17535899579524994,0.1842530071735382,0.16923299431800842,0.17742300033569336,0.17742300033569336,1408849504
3/1/2021,0.17738200724124908,0.20867900550365448,0.17337599396705627,0.20499500632286072,0.20499500632286072,2303857909
4/1/2021,0.20523600280284882,0.23966099321842194,0.1944500058889389,0.2247619926929474,0.2247619926929474,3260699086
5/1/2021,0.22481699287891388,0.2648859918117523,0.20845399796962738,0.25831401348114014,0.25831401348114014,4097207384
6/1/2021,0.2585490047931671,0.3462980091571808,0.25622498989105225,0.3318980038166046,0.3318980038166046,6170988900
7/1/2021,0.3322719931602478,0.35334399342536926,0.2832159996032715,0.2999800145626068,0.2999800145626068,5149188552
8/1/2021,0.3003869950771332,0.32019099593162537,0.26647600531578064,0.3055970072746277,0.3055970072746277,4560690774
9/1/2021,0.3056110143661499,0.338595986,0.2966940104961395,0.33297300338745117,0.33297300338745117,3655608662
10/1/2021,0.33296099305152893,0.34039399,0.28455600142478943,0.3048950135707855,0.3048950135707855,3732911206
11/1/2021,0.3049960136413574,0.3049960136413574,0.23303300142288208,0.2754659950733185,0.2754659950733185,4768803200
12/1/2021,0.27524900436401367,0.3133699893951416,0.2657270133495331,0.2870030105113983,0.2870030105113983,4037298875
13/1/2021,0.2866879999637604,0.3144649863243103,0.2723950147628784,0.3136090040206909,0.3136090040206909,2656935144
14/1/2021,0.31354600191116333,0.3235520124435425,0.29980000853538513,0.3103959858417511,0.3103959858417511,2686785564
15/1/2021,0.31055399775505066,0.3296850025653839,0.28074198961257935,0.3025299906730652,0.3025299906730652,3171984602
16/1/2021,0.30251199,0.36541101336479187,0.3022499978542328,0.35244399309158325,0.35244399309158325,4476161885
17/1/2021,0.3523370027542114,0.39565300941467285,0.3428339958190918,0.3798519968986511,0.3798519968986511,5617481334
18/1/2021,0.37973499298095703,0.39544299244880676,0.3662329912185669,0.3714280128479004,0.3714280128479004,3480282508
19/1/2021,0.3714570105075836,0.38298699259757996,0.3636240065097809,0.3691369891166687,0.3691369891166687,2957453653
20/1/2021,0.3689360022544861,0.3761970102787018,0.33195799589157104,0.37539398670196533,0.37539398670196533,3281600988
21/1/2021,0.375449002,0.37871599197387695,0.3014009892940521,0.3102090060710907,0.3102090060710907,3567902823
22/1/2021,0.3100540041923523,0.359158993,0.28357601165771484,0.34957700967788696,0.34957700967788696,4066222238
23/1/2021,0.3493320047855377,0.35721099376678467,0.33670100569725037,0.345643014,0.345643014,2781033956
24/1/2021,0.34558600187301636,0.3686389923095703,0.3387559950351715,0.35388100147247314,0.35388100147247314,2539663711
25/1/2021,0.35385000705718994,0.3635120093822479,0.3416630029678345,0.34388598799705505,0.34388598799705505,2339817092
26/1/2021,0.34384098649024963,0.3497529923915863,0.32581499218940735,0.34423398971557617,0.34423398971557617,2557745015
27/1/2021,0.344217986,0.344217986,0.30546098947525024,0.3130800127983093,0.3130800127983093,2666764973
28/1/2021,0.3130210041999817,0.3534829914569855,0.30610400438308716,0.34612900018692017,0.34612900018692017,2863036709
29/1/2021,0.3523479998111725,0.36677199602127075,0.3320150077342987,0.348131001,0.348131001,3367098095
30/1/2021,0.34807801246643066,0.37272000312805176,0.3374690115451813,0.362619013,0.362619013,2866173269
31/1/2021,0.3626079857349396,0.3754050135612488,0.3389520049095154,0.344897985,0.344897985,2455679992
1/2/2021,0.34481701254844666,0.4171519875526428,0.33419400453567505,0.4020330011844635,0.4020330011844635,3838085989
2/2/2021,0.4029519855976105,0.4525949954986572,0.38878700137138367,0.4262470006942749,0.4262470006942749,6504904709
3/2/2021,0.4259589910507202,0.4473550021648407,0.41504600644111633,0.4413999915122986,0.4413999915122986,3648896567
4/2/2021,0.44135698676109314,0.4470140039920807,0.4101580083370209,0.44105100631713867,0.44105100631713867,3553059568
5/2/2021,0.4411419928073883,0.5567240118980408,0.4395560026168823,0.5378739833831787,0.5378739833831787,6808411307
6/2/2021,0.5377579927444458,0.6576279997825623,0.5229740142822266,0.6278859972953796,0.6278859972953796,8109402422
7/2/2021,0.6288319826126099,0.7025390267372131,0.5869489908218384,0.663237989,0.663237989,11252055620
8/2/2021,0.6623799800872803,0.7194110155105591,0.6342830061912537,0.6825109720230103,0.6825109720230103,9056514741
9/2/2021,0.6821449995040894,0.7090399861335754,0.6693990230560303,0.7035160064697266,0.7035160064697266,5885048712
10/2/2021,0.703548014,0.9438930153846741,0.703548014,0.9303179979324341,0.9303179979324341,12667653585
11/2/2021,0.930823028,0.9733250141143799,0.8719499707221985,0.9277409911155701,0.9277409911155701,10627183208
12/2/2021,0.9270949959754944,0.9450560212135315,0.8711230158805847,0.925586998,0.925586998,8035829513
13/2/2021,0.9254209995269775,0.9499499797821045,0.8330029845237732,0.905718982,0.905718982,7532474270
14/2/2021,0.9063299894332886,0.9145960211753845,0.8152009844779968,0.8484190106391907,0.8484190106391907,7159401195
15/2/2021,0.8478249907493591,0.908158004,0.7171149849891663,0.8610119819641113,0.8610119819641113,8979888270
16/2/2021,0.8607029914855957,0.9042059779167175,0.840923011,0.8709509968757629,0.8709509968757629,6948621246
17/2/2021,0.8709099888801575,0.8959540128707886,0.8264909982681274,0.8909199833869934,0.8909199833869934,5841828077
18/2/2021,0.8908690214157104,0.9569039940834045,0.8908690214157104,0.9141190052032471,0.9141190052032471,4918032802
19/2/2021,0.9142559766769409,0.9437770247459412,0.8852819800376892,0.9276490211486816,0.9276490211486816,4582877243
20/2/2021,0.9274619817733765,1.193958044052124,0.9169210195541382,1.1229579448699951,1.1229579448699951,11454890463
21/2/2021,1.1215840578079224,1.1498990058898926,1.079321026802063,1.1005200147628784,1.1005200147628784,7042361464
22/2/2021,1.1004060506820679,1.1341580152511597,0.8515310287475586,1.0991510152816772,1.0991510152816772,10562051439
23/2/2021,1.098768949508667,1.1337050199508667,0.8241450190544128,0.954708993,0.954708993,11201900117
24/2/2021,0.9549580216407776,1.0748319625854492,0.9025830030441284,1.051656961,1.051656961,8481334623
25/2/2021,1.0513490438461304,1.1727319955825806,1.0179860591888428,1.0791159868240356,1.0791159868240356,8248286269
26/2/2021,1.0808279514312744,1.29004705,0.9951500296592712,1.2411049604415894,1.2411049604415894,14884142109
27/2/2021,1.2421449422836304,1.476652979850769,1.234138011932373,1.3248599767684937,1.3248599767684937,19141980288
28/2/2021,1.323619008,1.3611140251159668,1.166092038154602,1.3080589771270752,1.3080589771270752,15732556180
1/3/2021,1.3097920417785645,1.3424079418182373,1.239300012588501,1.2923879623413086,1.2923879623413086,9775330113
2/3/2021,1.2936090230941772,1.2996269464492798,1.1887320280075073,1.2255820035934448,1.2255820035934448,8118255106
3/3/2021,1.2257189750671387,1.2635250091552734,1.2142339944839478,1.2165930271148682,1.2165930271148682,4937160429
4/3/2021,1.216444969177246,1.229673981666565,1.0692180395126343,1.1148680448532104,1.1148680448532104,7164490225
5/3/2021,1.1146390438079834,1.1951249837875366,1.0411560535430908,1.1685229539871216,1.1685229539871216,7325099027
6/3/2021,1.167456030845642,1.1807199716567993,1.0901319980621338,1.131011962890625,1.131011962890625,5348048001
7/3/2021,1.130849003791809,1.142285943031311,1.108307957649231,1.1333669424057007,1.1333669424057007,4204795554
8/3/2021,1.1329389810562134,1.176216959953308,1.1079210042953491,1.1180529594421387,1.1180529594421387,3557114310
9/3/2021,1.1181449890136719,1.2149230241775513,1.113319993019104,1.195160984992981,1.195160984992981,5317733185
10/3/2021,1.1951030492782593,1.2046819925308228,1.1239700317382812,1.1350029706954956,1.1350029706954956,4215428913
11/3/2021,1.1344130039215088,1.1382499933242798,1.1116429567337036,1.1247899532318115,1.1247899532318115,3633460869
12/3/2021,1.124822974205017,1.1280850172042847,1.0327500104904175,1.0391440391540527,1.0391440391540527,4224893051
13/3/2021,1.0388940572738647,1.182898998260498,0.9930520057678223,1.1033140420913696,1.1033140420913696,5871086058
14/3/2021,1.1029820442199707,1.1029820442199707,1.0591540336608887,1.0591540336608887,1.0591540336608887,3738147940
15/3/2021,1.0586010217666626,1.0689129829406738,1.0076279640197754,1.033539056777954,1.033539056777954,4545451677
16/3/2021,1.0332419872283936,1.2588859796524048,1.0043079853057861,1.2429529428482056,1.2429529428482056,9502962157
17/3/2021,1.243554949760437,1.4193439483642578,1.2066620588302612,1.3786729574203491,1.3786729574203491,10046495758
18/3/2021,1.3784159421920776,1.4731550216674805,1.237365961074829,1.2390060424804688,1.2390060424804688,11392835545
19/3/2021,1.2385590076446533,1.3423550128936768,1.196045994758606,1.3021700382232666,1.3021700382232666,7970282918
20/3/2021,1.3014719486236572,1.3132729530334473,1.2065409421920776,1.2065409421920776,1.2065409421920776,4316999916
21/3/2021,1.2064310312271118,1.2442820072174072,1.1647460460662842,1.189139962,1.189139962,4064084727
22/3/2021,1.1892030239105225,1.208549976348877,1.089627981185913,1.1098740100860596,1.1098740100860596,4058067310
23/3/2021,1.1093430519104004,1.1741770505905151,1.088027000427246,1.1215519905090332,1.1215519905090332,4609407773
24/3/2021,1.121345043182373,1.163651943206787,1.0565550327301025,1.0750019550323486,1.0750019550323486,3759287517
25/3/2021,1.0744659900665283,1.1529680490493774,1.0559450387954712,1.1015739440917969,1.1015739440917969,5732698268
26/3/2021,1.101425051689148,1.2790759801864624,1.0989559888839722,1.2139689922332764,1.2139689922332764,6325795912
27/3/2021,1.2140820026397705,1.2362769842147827,1.1631489992141724,1.1765769720077515,1.1765769720077515,3106871131
28/3/2021,1.1768200397491455,1.2195830345153809,1.169293999671936,1.1911239624023438,1.1911239624023438,2397009016
29/3/2021,1.1909760236740112,1.2280189990997314,1.1815119981765747,1.2025409936904907,1.2025409936904907,2554597106
30/3/2021,1.2025619745254517,1.2337219715118408,1.1916450262069702,1.2133170366287231,1.2133170366287231,2517422843
31/3/2021,1.2136750221252441,1.2136750221252441,1.1677199602127075,1.1932640075683594,1.1932640075683594,3190463749
1/4/2021,1.1935529708862305,1.2077189683914185,1.1841299533843994,1.189244031906128,1.189244031906128,2309789364
2/4/2021,1.1892080307006836,1.2459150552749634,1.1876070499420166,1.1965090036392212,1.1965090036392212,2909026267
3/4/2021,1.1963260173797607,1.2441829442977905,1.1716350317001343,1.1732770204544067,1.1732770204544067,3355350115
4/4/2021,1.1729730367660522,1.1997480392456055,1.1662789583206177,1.1914199590682983,1.1914199590682983,2166855014
5/4/2021,1.1915520429611206,1.2267459630966187,1.1765120029449463,1.2143000364303589,1.2143000364303589,2992739340
6/4/2021,1.214279055595398,1.3408950567245483,1.1953890323638916,1.2553540468215942,1.2553540468215942,6301229657
7/4/2021,1.2554570436477661,1.291087031364441,1.1651179790496826,1.1751489639282227,1.1751489639282227,4771395490
8/4/2021,1.1761319637298584,1.2237930297851562,1.1731560230255127,1.2194360494613647,1.2194360494613647,2315835365
9/4/2021,1.219454050064087,1.2289799451828003,1.1949310302734375,1.2035399675369263,1.2035399675369263,1678933674
10/4/2021,1.2035330533981323,1.2519199848175049,1.1963109970092773,1.218757987,1.218757987,2481275569
11/4/2021,1.2183589935302734,1.292286992073059,1.2007759809494019,1.2667349576950073,1.2667349576950073,3636786443
12/4/2021,1.2662060260772705,1.3465880155563354,1.2654739618301392,1.3161269426345825,1.3161269426345825,4918248258
13/4/2021,1.3148950338363647,1.437677025794983,1.2837929725646973,1.4117859601974487,1.4117859601974487,5896543066
14/4/2021,1.4109989404678345,1.5577609539031982,1.3530060052871704,1.4554200172424316,1.4554200172424316,9596107541
15/4/2021,1.4538040161132812,1.494799017906189,1.4153929948806763,1.4815880060195923,1.4815880060195923,5337358369
16/4/2021,1.479627013206482,1.5189839601516724,1.3399080038070679,1.4169490337371826,1.4169490337371826,5692183858
17/4/2021,1.413843035697937,1.456151008605957,1.3680590391159058,1.3848689794540405,1.3848689794540405,4058018560
18/4/2021,1.3861809968948364,1.3976960182189941,1.098976969718933,1.275501012802124,1.275501012802124,7454680286
19/4/2021,1.2780050039291382,1.3223869800567627,1.1742479801177979,1.1979589462280273,1.1979589462280273,5665978235
20/4/2021,1.1946090459823608,1.2806930541992188,1.1306469440460205,1.2659339904785156,1.2659339904785156,4855633658
21/4/2021,1.2677350044250488,1.286463975906372,1.200816035270691,1.2067350149154663,1.2067350149154663,4078624182
22/4/2021,1.2039010524749756,1.2774440050125122,1.1175990104675293,1.147017002105713,1.147017002105713,4693396293
23/4/2021,1.1458239555358887,1.1655759811401367,0.9352269768714905,1.155701994895935,1.155701994895935,7196378408
24/4/2021,1.158782958984375,1.1962840557098389,1.0969599485397339,1.101354956626892,1.101354956626892,3566224272
25/4/2021,1.1027029752731323,1.146124005317688,1.0227750539779663,1.0882500410079956,1.0882500410079956,2465672138
26/4/2021,1.0901859998703003,1.2498760223388672,1.082105040550232,1.2340190410614014,1.2340190410614014,3201086934
27/4/2021,1.2375949621200562,1.329766035079956,1.224979043006897,1.306926965713501,1.306926965713501,2985492683
28/4/2021,1.3059660196304321,1.3481980562210083,1.2352149486541748,1.3356659412384033,1.3356659412384033,2981476669
29/4/2021,1.3371069431304932,1.4103310108184814,1.2679400444030762,1.3080140352249146,1.3080140352249146,3997566407
30/4/2021,1.3061959743499756,1.3690409660339355,1.287837028503418,1.3524490594863892,1.3524490594863892,2691072833
1/5/2021,1.352431058883667,1.367414951324463,1.3190629482269287,1.3530709743499756,1.3530709743499756,2030816122
2/5/2021,1.3514020442962646,1.3548890352249146,1.295577049255371,1.3268120288848877,1.3268120288848877,1994291746
3/5/2021,1.3269380331039429,1.379789948,1.3225270509719849,1.362030029296875,1.362030029296875,2398404766
4/5/2021,1.3629390001296997,1.3656810522079468,1.2589290142059326,1.274111032485962,1.274111032485962,3342089372
5/5/2021,1.2709859609603882,1.4934240579605103,1.260830044746399,1.4755289554595947,1.4755289554595947,4797068103
6/5/2021,1.4781099557876587,1.699504017829895,1.4337999820709229,1.650123953819275,1.650123953819275,10679657004
7/5/2021,1.648682951927185,1.7453290224075317,1.5302289724349976,1.653452992,1.653452992,7324573762
8/5/2021,1.6545439958572388,1.6545439958572388,1.5640840530395508,1.619554042816162,1.619554042816162,3959173109
9/5/2021,1.620347023010254,1.829795002937317,1.5759979486465454,1.7705620527267456,1.7705620527267456,8065503276
10/5/2021,1.7660679817199707,1.8226089477539062,1.5293079614639282,1.6446959972381592,1.6446959972381592,6463330466
11/5/2021,1.6417169570922852,1.7781120538711548,1.596675992012024,1.7640769481658936,1.7640769481658936,5428571805
12/5/2021,1.763504981994629,1.8189419507980347,1.5527750253677368,1.5527750253677368,1.5527750253677368,5338469591
13/5/2021,1.5684499740600586,1.9699339866638184,1.5053210258483887,1.9336680173873901,1.9336680173873901,14513419581
14/5/2021,1.9272830486297607,2.0421030521392822,1.8171520233154297,2.004796028137207,2.004796028137207,7654204713
15/5/2021,2.0066239833831787,2.3717520236968994,1.9665240049362183,2.1740269660949707,2.1740269660949707,15517858775
16/5/2021,2.171433925628662,2.461766004562378,2.013284921646118,2.309113025665283,2.309113025665283,12524150427
17/5/2021,2.300189971923828,2.3250019550323486,1.9255199432373047,2.032226085662842,2.032226085662842,11250259740
18/5/2021,2.0281031131744385,2.1503820419311523,1.979630947113037,2.003662109,2.003662109,6744829200
19/5/2021,2.0065839290618896,2.0280919075012207,1.0280309915542603,1.4825210571289062,1.4825210571289062,16313794033
20/5/2021,1.4719610214233398,1.9432289600372314,1.3274120092391968,1.8104690313339233,1.8104690313339233,11788522531
21/5/2021,1.8025939464569092,1.868630051612854,1.3267760276794434,1.5522769689559937,1.5522769689559937,9055414507
22/5/2021,1.5531129837036133,1.6010199785232544,1.3779430389404297,1.463621973991394,1.463621973991394,6572397780
23/5/2021,1.4656800031661987,1.539639949798584,1.0560359954833984,1.325435996055603,1.325435996055603,9297651823
24/5/2021,1.3162360191345215,1.5979130268096924,1.2703609466552734,1.5494849681854248,1.5494849681854248,7365907636
25/5/2021,1.5503729581832886,1.648563027381897,1.439743995666504,1.5553690195083618,1.5553690195083618,5723130829
26/5/2021,1.5544630289077759,1.8324329853057861,1.5544630289077759,1.7827019691467285,1.7827019691467285,6638876193
27/5/2021,1.7811369895935059,1.7904770374298096,1.612414002418518,1.6459599733352661,1.6459599733352661,4266751905
28/5/2021,1.6506359577178955,1.6777069568634033,1.4522449970245361,1.5119869709014893,1.5119869709014893,5373114660
29/5/2021,1.5136229991912842,1.5617409944534302,1.335858941078186,1.4062319993972778,1.4062319993972778,3902596499
30/5/2021,1.404302954673767,1.6889770030975342,1.3518199920654297,1.577278971672058,1.577278971672058,4974774760
31/5/2021,1.5756440162658691,1.7506200075149536,1.5272090435028076,1.742777943611145,1.742777943611145,4491096277
1/6/2021,1.7384469509124756,1.7795909643173218,1.6605490446090698,1.7347530126571655,1.7347530126571655,4123980990
2/6/2021,1.7361030578613281,1.8038489818572998,1.719254970550537,1.7528239488601685,1.7528239488601685,3453620094
3/6/2021,1.7546429634094238,1.8886499404907227,1.7177619934082031,1.8404710292816162,1.8404710292816162,3443770332
4/6/2021,1.846714973449707,1.848484992980957,1.609734058380127,1.710908055305481,1.710908055305481,4583062567
5/6/2021,1.7099159955978394,1.7831770181655884,1.6117149591445923,1.6590089797973633,1.6590089797973633,2969362191
6/6/2021,1.6564610004425049,1.7065240144729614,1.6477019786834717,1.6782480478286743,1.6782480478286743,1748045655
7/6/2021,1.677225947380066,1.740568995475769,1.5571060180664062,1.5641059875488281,1.5641059875488281,2644319967
8/6/2021,1.5670510530471802,1.594298005104065,1.4027849435806274,1.5880299806594849,1.5880299806594849,4318242183
9/6/2021,1.5834859609603882,1.6304140090942383,1.485164999961853,1.6248259544372559,1.6248259544372559,3551319865
10/6/2021,1.6277780532836914,1.6359729766845703,1.5085779428482056,1.5318570137023926,1.5318570137023926,2366588153
11/6/2021,1.5331369638442993,1.546059012413025,1.4208519458770752,1.436378002166748,1.436378002166748,2477031735
12/6/2021,1.4377210140228271,1.493530035018921,1.358178973197937,1.4802199602127075,1.4802199602127075,2801038421
